wav,scat,abs
712,1.15600576283205e-18,9.79775295365492e-18
713,1.14761774207027e-18,9.71182341195421e-18
714,1.13930647899987e-18,9.62681561757543e-18
715,1.13106948536794e-18,9.54289201111237e-18
716,1.12290435975097e-18,9.46021215229086e-18
717,1.11480878470976e-18,9.3789327537593e-18
718,1.10678052410039e-18,9.29920770235656e-18
719,1.09881742053418e-18,9.22118806879208e-18
720,1.0909173938817e-18,9.14502207500494e-18
721,1.08307993361388e-18,9.07080197536826e-18
722,1.0753090304316e-18,8.99845581211134e-18
723,1.06760931654684e-18,8.92787898382616e-18
724,1.05998519239064e-18,8.85896517932293e-18
725,1.05244083582332e-18,8.7916066243341e-18
726,1.04498021184752e-18,8.72569430045037e-18
727,1.03760708274073e-18,8.66111813739536e-18
728,1.03032501851254e-18,8.5977671799301e-18
729,1.02313740763649e-18,8.53552973060158e-18
730,1.01604746629446e-18,8.47429348185202e-18
731,1.00905557806645e-18,8.41396566436054e-18
732,1.00215407087339e-18,8.35451633862204e-18
733,9.95334065367959e-19,8.29593253888031e-18
734,9.88587017852095e-19,8.23820686653324e-18
735,9.81904704853814e-19,8.18133716833811e-18
736,9.7527921019672e-19,8.12532624595136e-18
737,9.68702914335069e-19,8.07018159343375e-18
738,9.621684857524e-19,8.01591515952299e-18
739,9.55668874224756e-19,7.96254313189725e-18
740,9.49197307255652e-19,7.91008572820581e-18
741,9.42749535306346e-19,7.85854713475319e-18
742,9.36328206027319e-19,7.8078733377182e-18
743,9.29937113971995e-19,7.75799812366716e-18
744,9.23579900367457e-19,7.70885414560453e-18
745,9.17260055177062e-19,7.66037301615032e-18
746,9.10980919711595e-19,7.61248539003746e-18
747,9.04745689714815e-19,7.56512103636098e-18
748,8.98557418882957e-19,7.518208900863e-18
749,8.92419022764064e-19,7.47167715868609e-18
750,8.863332827701e-19,7.42545328094329e-18
751,8.80302535560878e-19,7.37949804100538e-18
752,8.74328067274712e-19,7.33387290518009e-18
753,8.68410921353733e-19,7.28865566278501e-18
754,8.62552082548722e-19,7.24392123182987e-18
755,8.56752479492228e-19,7.1997417733588e-18
756,8.5101298726602e-19,7.15618681134373e-18
757,8.45334429948135e-19,7.11332335741196e-18
758,8.39717583144054e-19,7.07121603980501e-18
759,8.34163176489749e-19,7.02992723589477e-18
760,8.28671895626817e-19,6.98951718386493e-18
761,8.23243677767642e-19,6.95001010171708e-18
762,8.17876348787676e-19,6.911328285901e-18
763,8.12567413557221e-19,6.87337780178892e-18
764,8.07314455248264e-19,6.83606764905675e-18
765,8.02115132151511e-19,6.7993096140317e-18
766,7.96967174738678e-19,6.76301813768868e-18
767,7.91868382933286e-19,6.72711019819898e-18
768,7.86816623592754e-19,6.69150520713017e-18
769,7.81809828174767e-19,6.6561249183104e-18
770,7.76845990387962e-19,6.62089337034309e-18
771,7.71922903290879e-19,6.58576664589001e-18
772,7.67037655972917e-19,6.55079136759725e-18
773,7.62187289051015e-19,6.51603123571945e-18
774,7.57368939300171e-19,6.48155037832192e-18
775,7.52579837384113e-19,6.44741332872791e-18
776,7.4781730588335e-19,6.41368499881221e-18
777,7.4307875759169e-19,6.38043064851781e-18
778,7.38361694054273e-19,6.34771585180239e-18
779,7.33663704327301e-19,6.3156064593491e-18
780,7.28982465105737e-19,6.28416854393688e-18
781,7.24317285673776e-19,6.25344894551927e-18
782,7.19672058661309e-19,6.22343589059787e-18
783,7.15051371445575e-19,6.19410458325197e-18
784,7.10459642846664e-19,6.16542780521123e-18
785,7.0590112643995e-19,6.13737601923047e-18
786,7.01379914680236e-19,6.10991748186648e-18
787,6.96899943744365e-19,6.08301836450012e-18
788,6.92464999003178e-19,6.05664288175187e-18
789,6.88078721050031e-19,6.03075342658928e-18
790,6.83744611028817e-19,6.00531071381283e-18
791,6.79464526117398e-19,5.9802772014019e-18
792,6.7523580694875e-19,5.95562502631575e-18
793,6.71055064113368e-19,5.93133002778893e-18
794,6.66919014162482e-19,5.9073700453522e-18
795,6.62824475041655e-19,5.88372479997475e-18
796,6.58768362016476e-19,5.86037579036682e-18
797,6.54747684051763e-19,5.83730620352959e-18
798,6.50759540605933e-19,5.81450083863438e-18
799,6.46801118813144e-19,5.79194604340197e-18
800,6.42869691544759e-19,5.76962965766761e-18
801,6.38963264895589e-19,5.74753528383758e-18
802,6.35081808057506e-19,5.7256307071788e-18
803,6.31225633263247e-19,5.70388096988284e-18
804,6.27395038047591e-19,5.68225138423379e-18
805,6.23590305607568e-19,5.66070752992653e-18
806,6.19811705161544e-19,5.63921525060319e-18
807,6.16059492315715e-19,5.61774064963217e-18
808,6.12333909428535e-19,5.59625008518296e-18
809,6.08635185980177e-19,5.57471016469128e-18
810,6.04963538943972e-19,5.55308777153518e-18
811,6.01319176951451e-19,5.53138948003652e-18
812,5.97702307955e-19,5.50973711811565e-18
813,5.94113130344185e-19,5.48827152087101e-18
814,5.90551831249713e-19,5.46713119852249e-18
815,5.87018586903427e-19,5.44645239449314e-18
816,5.83513562994977e-19,5.42636914624502e-18
817,5.8003691502055e-19,5.40701334869523e-18
818,5.76588788627773e-19,5.38851481982812e-18
819,5.73169319956471e-19,5.37100136831902e-18
820,5.69778635477445e-19,5.35459878743625e-18
821,5.66416278086665e-19,5.33934326730548e-18
822,5.6308012849492e-19,5.32501470516817e-18
823,5.59767824570161e-19,5.31135050690024e-18
824,5.56477071077746e-19,5.29809266798907e-18
825,5.53205638113512e-19,5.28498766604972e-18
826,5.49951359749181e-19,5.2717863976931e-18
827,5.46712132871046e-19,5.25824415672506e-18
828,5.43485916196899e-19,5.24412065070008e-18
829,5.40270729450261e-19,5.22918005281385e-18
830,5.3706465373349e-19,5.21319118831828e-18
831,5.33867007854629e-19,5.19604203664204e-18
832,5.30680543695006e-19,5.17795538818151e-18
833,5.27508542871564e-19,5.15920958030886e-18
834,5.2435418473413e-19,5.14007715322733e-18
835,5.21220548145147e-19,5.120824809454e-18
836,5.18110613708114e-19,5.10171345595315e-18
837,5.1502726638998e-19,5.08299832259625e-18
838,5.1197329850073e-19,5.06492915067951e-18
839,5.08951412982382e-19,5.04775044562913e-18
840,5.05964225866361e-19,5.03170170392283e-18
841,5.03013066815556e-19,5.01692550449158e-18
842,5.00095743849726e-19,5.00329465476959e-18
843,4.97209500519587e-19,4.99063681134903e-18
844,4.94351656140751e-19,4.97878331147437e-18
845,4.91519602941498e-19,4.9675689371922e-18
846,4.88710803559237e-19,4.9568317244856e-18
847,4.8592278886085e-19,4.94641281449173e-18
848,4.83153156058059e-19,4.93615634406901e-18
849,4.80399567098286e-19,4.9259093732657e-18
850,4.77659748248107e-19,4.91552189428319e-18
851,4.74932469483247e-19,4.90489579747903e-18
852,4.72219354697917e-19,4.89407587837082e-18
853,4.69522484103447e-19,4.88313083938094e-18
854,4.66843877090492e-19,4.87212748358212e-18
855,4.64185493598403e-19,4.86113073168051e-18
856,4.61549235665361e-19,4.8502036591883e-18
857,4.58936949126548e-19,4.83940755250989e-18
858,4.56350425454503e-19,4.82880198266875e-18
859,4.53791403721352e-19,4.81844489555508e-18
860,4.51261571631546e-19,4.80839269307975e-18
861,4.48761511537854e-19,4.79867529767911e-18
862,4.46288754716608e-19,4.78925016704776e-18
863,4.43840354417453e-19,4.78006347321752e-18
864,4.4141343848883e-19,4.77106316848364e-18
865,4.39005206942086e-19,4.76219888346888e-18
866,4.36612929905125e-19,4.75342185438321e-18
867,4.34233945942724e-19,4.74468487815771e-18
868,4.31865660710688e-19,4.73594229394467e-18
869,4.2950554592107e-19,4.72714998974457e-18
870,4.27151139512018e-19,4.71826544858839e-18
871,4.24800955349257e-19,4.70926334148621e-18
872,4.22456151524262e-19,4.7001637634206e-18
873,4.20118319090525e-19,4.69099403997869e-18
874,4.17789007536129e-19,4.68178053793308e-18
875,4.15469725157668e-19,4.67254863648455e-18
876,4.13161939559553e-19,4.66332270914661e-18
877,4.10867078267022e-19,4.65412611567367e-18
878,4.08586529441916e-19,4.64498120363461e-18
879,4.0632164269257e-19,4.63590931895256e-18
880,4.04073729526596e-19,4.62693082027936e-18
881,4.01843643107019e-19,4.61806061208121e-18
882,3.99631012247836e-19,4.60930023900209e-18
883,3.97435261116252e-19,4.60064911826986e-18
884,3.95255826595174e-19,4.59210689128819e-18
885,3.93092157967252e-19,4.583673415843e-18
886,3.90943716617653e-19,4.57534875902543e-18
887,3.88809975751107e-19,4.56713319087574e-18
888,3.86690420124784e-19,4.55902717862509e-18
889,3.84584545792903e-19,4.55103138164945e-18
890,3.82491860008761e-19,4.54314664034191e-18
891,3.80412012612603e-19,4.53536777879587e-18
892,3.78345034625852e-19,4.52767208799092e-18
893,3.76291020566465e-19,4.52003388228048e-18
894,3.74250060935117e-19,4.51242763683587e-18
895,3.72222242311025e-19,4.50482798493437e-18
896,3.70207647447344e-19,4.49720971504196e-18
897,3.68206355370266e-19,4.48954776787104e-18
898,3.66218441470493e-19,4.48181723331749e-18
899,3.642439776009e-19,4.47399334734419e-18
900,3.62283032031885e-19,4.46605152019622e-18
901,3.60335547775232e-19,4.45799557981156e-18
902,3.58401123314185e-19,4.44990950263013e-18
903,3.56479305115723e-19,4.44189073847128e-18
904,3.54569649327546e-19,4.4340359907367e-18
905,3.52671721576133e-19,4.42644122865028e-18
906,3.50785096774534e-19,4.419201697894e-18
907,3.48909358940865e-19,4.41241192969738e-18
908,3.47044101022976e-19,4.40616574868722e-18
909,3.45188924732872e-19,4.40055627947394e-18
910,3.43343440776732e-19,4.39567588554179e-18
911,3.41507608702185e-19,4.39155741236723e-18
912,3.39682347030836e-19,4.38806690685477e-18
913,3.37868718560909e-19,4.38504193397151e-18
914,3.3606775904566e-19,4.38232101414246e-18
915,3.34280477815512e-19,4.37974361599052e-18
916,3.32507858440714e-19,4.37715014425405e-18
917,3.30750859432033e-19,4.37438192361298e-18
918,3.29010414972701e-19,4.37128117914566e-18
919,3.272874356791e-19,4.36769101399808e-18
920,3.25582808643318e-19,4.36345547308035e-18
921,3.23896767298837e-19,4.35849465026633e-18
922,3.22227765618455e-19,4.35294117240669e-18
923,3.2057398283373e-19,4.34696424644861e-18
924,3.18933638208195e-19,4.34073239491268e-18
925,3.1730498994884e-19,4.33441346993164e-18
926,3.15686334271512e-19,4.32817466338839e-18
927,3.14076004612191e-19,4.32218251396328e-18
928,3.12472370965624e-19,4.31660291183178e-18
929,3.10873839350819e-19,4.31160110174109e-18
930,3.09278852037808e-19,4.30734158964969e-18
931,3.07686425499752e-19,4.30390883708961e-18
932,3.06097106587916e-19,4.30116394732452e-18
933,3.04511691808642e-19,4.29893002761825e-18
934,3.02930959673688e-19,4.29703129308953e-18
935,3.01355670855743e-19,4.29529306054184e-18
936,2.99786568381137e-19,4.29354173690109e-18
937,2.98224377851582e-19,4.29160480271557e-18
938,2.96669807692872e-19,4.2893107913458e-18
939,2.9512354943016e-19,4.28648926442153e-18
940,2.93586277977848e-19,4.28297088408397e-18
941,2.92058645103356e-19,4.2786675249055e-18
942,2.90541267766909e-19,4.27371566868272e-18
943,2.89034744841582e-19,4.2682892079044e-18
944,2.87539660847384e-19,4.26256026982799e-18
945,2.8605658629966e-19,4.25669925631012e-18
946,2.84586078064538e-19,4.2508748898395e-18
947,2.83128679721468e-19,4.24525426516286e-18
948,2.81684921928612e-19,4.24000290585265e-18
949,2.80255322791111e-19,4.23528482527564e-18
950,2.7884038764473e-19,4.23126250848752e-18
951,2.77440149599625e-19,4.22803211429687e-18
952,2.76053361545709e-19,4.22550829559659e-18
953,2.74678581659297e-19,4.2235756724984e-18
954,2.73314397605612e-19,4.22212031550767e-18
955,2.71959425834887e-19,4.22102968154546e-18
956,2.70612310970632e-19,4.2201925671565e-18
957,2.69271725276651e-19,4.21949907802944e-18
958,2.67936368202339e-19,4.21884061374428e-18
959,2.66604965999287e-19,4.21810986699988e-18
960,2.65276271975358e-19,4.21720088593323e-18
961,2.63949500522933e-19,4.21604645213671e-18
962,2.62625084734913e-19,4.214683846282e-18
963,2.61303654784499e-19,4.21316774785591e-18
964,2.59985827637913e-19,4.21155220307792e-18
965,2.58672207180781e-19,4.20989061219355e-18
966,2.57363384366085e-19,4.20823572081939e-18
967,2.56059937374443e-19,4.20663961521617e-18
968,2.54762431792584e-19,4.20515372121669e-18
969,2.53471420803912e-19,4.20382880657017e-18
970,2.52187445426101e-19,4.20271494326858e-18
971,2.50911058484433e-19,4.20182989836757e-18
972,2.49642866009914e-19,4.20110353831613e-18
973,2.48383471742354e-19,4.20045089790009e-18
974,2.47133466001099e-19,4.19978725827564e-18
975,2.45893425987645e-19,4.1990281461329e-18
976,2.44663916096563e-19,4.19808933385048e-18
977,2.43445488234478e-19,4.19688684082873e-18
978,2.42238682146703e-19,4.19533693609848e-18
979,2.41044025745093e-19,4.19335614238928e-18
980,2.39862034770602e-19,4.19086130853885e-18
981,2.38692729124769e-19,4.18781775269159e-18
